Date,Pcpn
5/12/16,0.2
5/13/16,0.2
5/14/16,2.85
5/15/16,8.8
5/16/16,3.87
5/17/16,2.58
5/18/16,0.94
5/19/16,1.17
5/20/16,32.53
5/21/16,80.47
5/22/16,42.37
5/23/16,12.82
5/24/16,21.97
5/25/16,33.63
5/26/16,16.58
5/27/16,0.85
5/28/16,0.81
5/29/16,3.85
5/30/16,1.4
5/31/16,0.51
6/1/16,0.23
6/2/16,0.36
6/3/16,0.32
6/4/16,0.01
6/5/16,0.79
6/6/16,5.4
6/7/16,0.44
6/8/16,0.58
6/9/16,0.45
6/10/16,1.86
6/11/16,1.3
6/12/16,18.55
6/13/16,5.35
6/14/16,1.81
6/15/16,4.86
6/16/16,16.83
6/17/16,34.71
6/18/16,102.42
6/19/16,1.55
6/20/16,1.05
6/21/16,0.09
6/22/16,0
6/23/16,0
6/24/16,0.04
6/25/16,0.01
6/26/16,0
6/27/16,0.05
6/28/16,0.12
6/29/16,1.02
6/30/16,0.52
7/1/16,0.42
7/2/16,1.09
7/3/16,0.65
7/4/16,0.78
7/5/16,0.69
7/6/16,0.11
7/7/16,0.1
7/8/16,6.1
7/9/16,21.13
7/10/16,4.95
7/11/16,1.87
7/12/16,0.02
7/13/16,0
7/14/16,0
7/15/16,0.04
7/16/16,0.13
7/17/16,0.1
7/18/16,0.46
7/19/16,0.33
7/20/16,0.11
7/21/16,0.22
7/22/16,0.1
7/23/16,0.01
7/24/16,0.01
7/25/16,0.14
7/26/16,8.22
7/27/16,0.03
7/28/16,0.17
7/29/16,0.95
7/30/16,2.14
7/31/16,1.26
8/1/16,2.13
8/2/16,0.38
8/3/16,0.44
8/4/16,0.32
8/5/16,2.84
8/6/16,0.49
8/7/16,0.1
8/8/16,0.08
8/9/16,0.05
8/10/16,0.02
8/11/16,0.38
8/12/16,0.13
8/13/16,0.46
8/14/16,0.07
8/15/16,0.23
8/16/16,0.34
8/17/16,0.55
8/18/16,0.34
8/19/16,1.3
8/20/16,1.3
8/21/16,2.06
8/22/16,2.92
8/23/16,2.62
8/24/16,0.63
8/25/16,0.26
8/26/16,0.19
8/27/16,0.47
8/28/16,0.55
8/29/16,0.79
8/30/16,0.22
8/31/16,0.11
9/1/16,0.21
9/2/16,0.42
9/3/16,0.13
9/4/16,0.07
9/5/16,0
9/6/16,0.11
9/7/16,0.01
9/8/16,0.06
9/9/16,0.17
9/10/16,0.03
9/11/16,0.33
9/12/16,1.31
9/13/16,3.29
9/14/16,2
9/15/16,0.12
9/16/16,0.17
9/17/16,0.33
9/18/16,0.27
9/19/16,0.85
9/20/16,18.53
9/21/16,53.64
9/22/16,11.61
9/23/16,2.1
9/24/16,0.52
9/25/16,0.37
9/26/16,0.08
9/27/16,0.01
9/28/16,0.37
9/29/16,0.87
9/30/16,0.84
10/1/16,3.15
10/2/16,40.43
10/3/16,75.39
10/4/16,35.2
10/5/16,11.15
10/6/16,6.25
10/7/16,4.93
10/8/16,3.86
10/9/16,3.9
10/10/16,3.86
10/11/16,4.74
10/12/16,1.78
10/13/16,31.72
10/14/16,461.36
10/15/16,346.22
10/16/16,652.36
10/17/16,651.32
10/18/16,60.49
10/19/16,4.29
10/20/16,3.2
10/21/16,5.95
10/22/16,1.82
10/23/16,7.19
10/24/16,114.8
10/25/16,466.31
10/26/16,120.86
10/27/16,211.43
10/28/16,655.58
10/29/16,210.97
10/30/16,267.63
10/31/16,417.17
11/1/16,231.35
11/2/16,9.83
11/3/16,4.18
11/4/16,1.04
11/5/16,6.18
11/6/16,71.93
11/7/16,6.09
11/8/16,0.18
11/9/16,1.2
11/10/16,0.38
11/11/16,3.43
11/12/16,43.37
11/13/16,3.67
11/14/16,5.15
11/15/16,73.04
11/16/16,45.51
11/17/16,6.61
11/18/16,6.69
11/19/16,323.14
11/20/16,554.47
11/21/16,367.42
11/22/16,39.33
11/23/16,229.41
11/24/16,16.77
11/25/16,36.11
11/26/16,223.51
11/27/16,568.06
11/28/16,152.64
11/29/16,14.53
11/30/16,22.27
12/1/16,5.03
12/2/16,1.2
12/3/16,0.48
12/4/16,1.85
12/5/16,7.59
12/6/16,14.97
12/7/16,35.98
12/8/16,387.35
12/9/16,274.09
12/10/16,731.78
12/11/16,314.28
12/12/16,32.89
12/13/16,16.85
12/14/16,285.27
12/15/16,796.51
12/16/16,1354.19
12/17/16,91.64
12/18/16,2.25
12/19/16,3.98
12/20/16,3.01
12/21/16,42.58
12/22/16,259.91
12/23/16,422.07
12/24/16,547.08
12/25/16,18.81
12/26/16,2.24
12/27/16,10.3
12/28/16,3.21
12/29/16,1.11
12/30/16,35.32
12/31/16,101.58
1/1/17,139.41
1/2/17,104.01
1/3/17,345.17
1/4/17,1073.34
1/5/17,396.76
1/6/17,61.58
1/7/17,436.41
1/8/17,1363.94
1/9/17,1219.35
1/10/17,916.37
1/11/17,1209.25
1/12/17,395.2
1/13/17,252.49
1/14/17,29.82
1/15/17,1.07
1/16/17,0.44
1/17/17,8.56
1/18/17,252.28
1/19/17,1165.15
1/20/17,967.99
1/21/17,743.98
1/22/17,895.84
1/23/17,887.18
1/24/17,180.32
1/25/17,12.65
1/26/17,2.43
1/27/17,0.81
1/28/17,0.33
1/29/17,0.28
1/30/17,0.35
1/31/17,0.33
2/1/17,5.63
2/2/17,226.96
2/3/17,580.23
2/4/17,366.39
2/5/17,102.79
2/6/17,671.01
2/7/17,1371.12
2/8/17,597.87
2/9/17,636.12
2/10/17,905.71
2/11/17,199.39
2/12/17,16.05
2/13/17,7.57
2/14/17,4.34
2/15/17,17.95
2/16/17,452.37
2/17/17,478.53
2/18/17,1157.86
2/19/17,198.32
2/20/17,866.08
2/21/17,978.84
2/22/17,204.57
2/23/17,59.97
2/24/17,16.01
2/25/17,39.99
2/26/17,41.38
2/27/17,221.91
2/28/17,271.51
3/1/17,3.23
3/2/17,2.16
3/3/17,3.99
3/4/17,75.97
3/5/17,407.9
3/6/17,210.75
3/7/17,74.74
3/8/17,34.66
3/9/17,30.61
3/10/17,4.16
3/11/17,0.31
3/12/17,0.37
3/13/17,0.18
3/14/17,0.18
3/15/17,5.75
3/16/17,35.51
3/17/17,1.09
3/18/17,30.29
3/19/17,71.2
3/20/17,66.42
3/21/17,631.97
3/22/17,476.59
3/23/17,118.2
3/24/17,265.61
3/25/17,300.56
3/26/17,41.62
3/27/17,152.98
3/28/17,11.12
3/29/17,10.04
3/30/17,95.54
3/31/17,9.26
4/1/17,2.04
4/2/17,0.79
4/3/17,1.13
4/4/17,1.02
4/5/17,1.69
4/6/17,149.86
4/7/17,838.97
4/8/17,486.36
4/9/17,72.43
4/10/17,49.52
4/11/17,37.83
4/12/17,125.55
4/13/17,358.39
4/14/17,122.09
4/15/17,7.31
4/16/17,45.24
4/17/17,244.9
4/18/17,255.07
4/19/17,63.47
4/20/17,155.53
4/21/17,5.65
4/22/17,5.68
4/23/17,7.02
4/24/17,67.59
4/25/17,30.27
4/26/17,49.58
4/27/17,33.76
4/28/17,1.04
4/29/17,0.33
4/30/17,0.68
5/1/17,0.52
5/2/17,0.5
5/3/17,0.19
5/4/17,0.3
5/5/17,7.3
5/6/17,36.22
5/7/17,128.85
5/8/17,80.93
5/9/17,2.19
5/10/17,4.14
5/11/17,8.54
5/12/17,27.84
5/13/17,12.29
5/14/17,5.19
5/15/17,7.49
5/16/17,36.82
5/17/17,56.06
5/18/17,1.42
5/19/17,0.37
5/20/17,0.2
5/21/17,0.05
5/22/17,0.03
5/23/17,0.05
5/24/17,0.43
5/25/17,2.31
5/26/17,1.41
5/27/17,0.48
5/28/17,0.53
5/29/17,0.92
5/30/17,4.24
5/31/17,42.98
6/1/17,10.72
6/2/17,0.86
6/3/17,0.05
6/4/17,0.22
6/5/17,0.04
6/6/17,0.06
6/7/17,3.75
6/8/17,109.82
6/9/17,49.71
6/10/17,25.1
6/11/17,26.62
6/12/17,50.99
6/13/17,3.61
6/14/17,1.09
6/15/17,2.22
6/16/17,1.46
6/17/17,0.44
6/18/17,0
6/19/17,1.26
6/20/17,2.08
6/21/17,3.13
6/22/17,0.15
6/23/17,0.1
6/24/17,0.5
6/25/17,0.62
6/26/17,1.78
6/27/17,0.42
6/28/17,0.1
6/29/17,0.06
6/30/17,0.28
7/1/17,1.27
7/2/17,0.26
7/3/17,0.06
7/4/17,0.09
7/5/17,0.5
7/6/17,0.65
7/7/17,0.31
7/8/17,2.9
7/9/17,0.46
7/10/17,0.77
7/11/17,0.44
7/12/17,0
7/13/17,0.05
7/14/17,0.18
7/15/17,0.02
7/16/17,0.03
7/17/17,0
7/18/17,0.06
7/19/17,0.26
7/20/17,1.17
7/21/17,0.02
7/22/17,0.1
7/23/17,1.66
7/24/17,9.27
7/25/17,10.09
7/26/17,3.26
7/27/17,0.94
7/28/17,0.28
7/29/17,1.84
7/30/17,1.74
7/31/17,0.23
8/1/17,6.62
8/2/17,15.58
8/3/17,18.28
8/4/17,10.99
8/5/17,9.26
8/6/17,7.84
8/7/17,8.27
8/8/17,4.04
8/9/17,1.74
8/10/17,3.57
8/11/17,4.04
8/12/17,1.17
8/13/17,0.21
8/14/17,1.32
8/15/17,0.59
8/16/17,3.36
8/17/17,1.76
8/18/17,0.64
8/19/17,5.63
8/20/17,1.5
8/21/17,0.97
8/22/17,8.89
8/23/17,3.43
8/24/17,0.6
8/25/17,0.18
8/26/17,0.07
8/27/17,1.51
8/28/17,0.29
8/29/17,1.71
8/30/17,1.12
8/31/17,6.34
9/1/17,7.06
9/2/17,0.94
9/3/17,4.28
9/4/17,14.29
9/5/17,8.68
9/6/17,9.47
9/7/17,32.1
9/8/17,21.99
9/9/17,17.02
9/10/17,11
9/11/17,17.82
9/12/17,25.15
9/13/17,13.89
9/14/17,9.11
9/15/17,0.8
9/16/17,1.36
9/17/17,1.03
9/18/17,11.29
9/19/17,8
9/20/17,50.84
9/21/17,59.57
9/22/17,18.23
9/23/17,3.41
9/24/17,1.46
9/25/17,1.4
9/26/17,0.34
9/27/17,0.16
9/28/17,0.15
9/29/17,0.06
9/30/17,0.26
10/1/17,2.52
10/2/17,0.26
10/3/17,1.24
10/4/17,1.68
10/5/17,0.31
10/6/17,0.1
10/7/17,0.11
10/8/17,0.02
10/9/17,0.04
10/10/17,0.2
10/11/17,0.9
10/12/17,1.26
10/13/17,0.22
10/14/17,0.07
10/15/17,0.62
10/16/17,0.61
10/17/17,0.41
10/18/17,1.98
10/19/17,25.28
10/20/17,312.79
10/21/17,20.22
10/22/17,24.61
10/23/17,7.84
10/24/17,1.35
10/25/17,1.18
10/26/17,1.16
10/27/17,0.08
10/28/17,0.16
10/29/17,0.63
10/30/17,0.78
10/31/17,1.88
11/1/17,2.34
11/2/17,4.98
11/3/17,91.44
11/4/17,183.36
11/5/17,51.68
11/6/17,28.88
11/7/17,2.61
11/8/17,44.49
11/9/17,452.29
11/10/17,147.56
11/11/17,53.5
11/12/17,5.09
11/13/17,96.12
11/14/17,103.31
11/15/17,145.03
11/16/17,815.72
11/17/17,430.02
11/18/17,9.62
11/19/17,3.02
11/20/17,138.02
11/21/17,169.91
11/22/17,6.72
11/23/17,23.35
11/24/17,35.43
11/25/17,3.85
11/26/17,161.23
11/27/17,459.85
11/28/17,9.78
11/29/17,10.99
11/30/17,1.17
12/1/17,0.5
12/2/17,9.52
12/3/17,100.95
12/4/17,6.57
12/5/17,0.67
12/6/17,0.19
12/7/17,1.26
12/8/17,0.43
12/9/17,0.11
12/10/17,0.17
12/11/17,0.77
12/12/17,0.13
12/13/17,0.37
12/14/17,0.28
12/15/17,0.88
12/16/17,2
12/17/17,0.87
12/18/17,1.65
12/19/17,8.51
12/20/17,152.9
12/21/17,19.7
12/22/17,3.46
12/23/17,0.99
12/24/17,0.37
12/25/17,1.49
12/26/17,0.54
12/27/17,1.39
12/28/17,0.88
12/29/17,0.77
12/30/17,8.24
12/31/17,1.37
